pmid,pmcid,doi,title,year,journal,evidence_level,location_in_paper,passage,compounds_in_passage,compounds_in_paper,species,model,age_terms,direction_increase,direction_decrease,pct_values,length_values,concentrations,n_size,stats_reported,measures_actual_length,marker_only_context,canonical_branch,extraction_confidence,manually_read
25639189.0,PMC6818498,10.1002/jor.22812,Unilateral heat accelerates bone elongation and lengthens extremities of growing mice.,2015.0,Journal of orthopaedic research : official publication of the Orthopaedic Research Society,FULL_TEXT_VERIFIED,caption,Extremities are lengthened on the heat-treated side. (A) Error bar plots show > 12% increase in tibial elongation rate on the heat-treated side. (B) Right-left tibial slab sections from the same mouse labeled with OTC. The metaphyseal chondro-osseous junction (COJ) is indicated by the single arrowheads. Double arrowheads show OTC band in metaphyseal bone. Growth rate was calculated by measuring the vertical distance between the arrowheads (gray lines). Yellow segment of the vertical line on the heat-treated side shows the total difference in length measured over 7-days. (C) Ear area and (D) tibial length remain significantly increased on the heat-treated side in skeletally mature adults after only 14 days of juvenile heat exposure (see Fig. 1). Mean ± 1 standard error plotted.,,,mouse,in vivo,12-week-old; 5-Week-Old; 5-week-old,True,False,12,,,,False,True,False,False,0.3,False
25639189.0,PMC6818498,10.1002/jor.22812,Unilateral heat accelerates bone elongation and lengthens extremities of growing mice.,2015.0,Journal of orthopaedic research : official publication of the Orthopaedic Research Society,FULL_TEXT_VERIFIED,caption,"Comparisons of individual mice treated on left and right sides versus non-treated control mice rule out potential side asymmetry. Paired comparisons of non-treated and heat-treated sides of mice that were treated on left (A) and right (B) show an average increase in femoral length on the heat-treated side of 1% and 1.6%, respectively. In contrast, left-right differences were absent in control mice (C).",,,mouse,in vivo,12-week-old; 5-Week-Old; 5-week-old,True,False,1; 1.6,,,,False,True,False,False,0.3,False
34282216.0,PMC8290032,10.1038/s41598-021-94146-z,Evaluating the results of long tubular bone distraction with an advanced rod monolateral external fixator for achondroplasia.,2021.0,Scientific reports,FULL_TEXT_VERIFIED,body,The average increase in bone length was 53 ± 5%.,,,human,,,True,False,5,,,,False,True,False,False,0.3,False
34282216.0,PMC8290032,10.1038/s41598-021-94146-z,Evaluating the results of long tubular bone distraction with an advanced rod monolateral external fixator for achondroplasia.,2021.0,Scientific reports,FULL_TEXT_VERIFIED,body,The average gain of the bone length made 52.0 ± 8.2%.,,,human,,,True,False,8.2,,,,False,True,False,False,0.3,False
34282216.0,PMC8290032,10.1038/s41598-021-94146-z,Evaluating the results of long tubular bone distraction with an advanced rod monolateral external fixator for achondroplasia.,2021.0,Scientific reports,FULL_TEXT_VERIFIED,body,The average growth of bone length was 30.0 ± 6%.,,,human,,,False,False,6,,,,False,True,False,False,0.3,False
34282216.0,PMC8290032,10.1038/s41598-021-94146-z,Evaluating the results of long tubular bone distraction with an advanced rod monolateral external fixator for achondroplasia.,2021.0,Scientific reports,FULL_TEXT_VERIFIED,body,"Paley, report that the elongation of the lower limbs up to 40 cm, or more than 50% of bone length in 3 or 4 steps, is possible to perform without subsequent complications14.",,,human,,,False,False,50,,,,False,True,False,False,0.3,False
34282216.0,PMC8290032,10.1038/s41598-021-94146-z,Evaluating the results of long tubular bone distraction with an advanced rod monolateral external fixator for achondroplasia.,2021.0,Scientific reports,FULL_TEXT_VERIFIED,body,"Others argue that no more than 50% of total bone length should be elongated (no more than 10 cm) due to abnormal growth rates after limb lengthening20,21.",,,human,,,False,False,50,,,,False,True,False,False,0.3,False
34539537.0,PMC8440883,10.3389/fneur.2021.653471,Hyoid Elongation May Be a Rare Cause of Recurrent Ischemic Stroke in Youth-A Case Report and Literature Review.,2021.0,Frontiers in neurology,FULL_TEXT_VERIFIED,body,"The length of the hyoid bone, presenting the distance from the middle of the anterior part of the body to a hypothetical line connecting the distal parts of the greater horns, was 36.38 ± 4.88 mm.",,antiplatelet,human,,,True,False,,4.88 mm,,,False,True,False,False,0.0,False
34539537.0,PMC8440883,10.3389/fneur.2021.653471,Hyoid Elongation May Be a Rare Cause of Recurrent Ischemic Stroke in Youth-A Case Report and Literature Review.,2021.0,Frontiers in neurology,FULL_TEXT_VERIFIED,body,"In our case, the width and length of the hyoid bone was 65 mm and 32 mm respectively, the width of the body was 24 mm, and the length of the greater horn was 37.9 mm.",,antiplatelet,human,,,True,False,,65 mm; 32 mm; 24 mm; 37.9 mm,,,False,True,False,False,0.0,False
26818783.0,PMC4912663,10.3109/03008207.2016.1140752,"The cast of clasts: catabolism and vascular invasion during bone growth, repair, and disease by osteoclasts, chondroclasts, and septoclasts.",2016.0,Connective tissue research,FULL_TEXT_VERIFIED,body,"The treatment blocked vascular invasion much as had the plastic sheets, and it led to a 3-to-6-fold thickening of the growth plate, a halving of limb bone growth in length, and failure to recruit TRAP-positive multinucleated cells to the mineralized cartilage trabeculae of the lower hypertrophic zone.",,,mouse,metatarsal organ culture,2-week-old; 4-week-old; embryonic day 19,False,True,,,,,False,True,False,False,0.0,False
35905390.0,PMC9547842,10.1002/adhm.202200471,Growing Pains: The Need for Engineered Platforms to Study Growth Plate Biology.,2022.0,Advanced healthcare materials,FULL_TEXT_VERIFIED,body,"In the hypertrophic zone, chondrocytes begin to separate from one another, become rounded, and expand in size.[ 50 , 52 , 57 ] Chondrocytes in this zone enlarge to four times the size of chondrocytes in the proliferative zone,[ 57 ] stop proliferating, and undergo apoptosis.[ 10 , 50 ] Terminal differentiation of chondrocytes is associated with an increase in cell volume, intracellular calcium concentration,[ 52 ] alkaline phosphatase enzyme activity, and synthesis and secretion of Collagen X.[ 9 , 50 ] Hypertrophic chondrocytes direct mineralization of the surrounding matrix[ 52 ] and attract blood vessels and chondroclasts from the metaphysis.[ 58 ] Blood vessels from the metaphysis invade the cartilage of the hypertrophic zone, form new vascular channels via angiogenesis, and provide access for other cell types involved in bone formation.[ 59 , 60 ] Differentiating osteoblasts and ost",,,mouse,in vivo,p65,True,False,,,,,False,True,True,False,0.0,False
35905390.0,PMC9547842,10.1002/adhm.202200471,Growing Pains: The Need for Engineered Platforms to Study Growth Plate Biology.,2022.0,Advanced healthcare materials,FULL_TEXT_VERIFIED,body,"IGF1 is the major regulator of growth and normal skeletal development does not occur without proper IGF1 activity.[ 132 ] IGF1 promotes chondrocyte proliferation and hypertrophy in the growth plates leading to bone elongation.[ 133 ] IGF1‐receptor signaling controls cell growth, survival, and differentiation in embryonic and postnatal growth plates by parathyroid hormone‐related protein suppression.[ 128 ] IGF1 and its receptor positively act on Wnt and PI3K/Akt signaling pathways,[ 133 ] which are both important pathways in chondrogenesis[ 134 ] and osteogenesis.[ 135 ]",,,mouse,in vivo,p65,True,True,,,,,False,True,False,True,0.0,False
35650194.0,PMC9160028,10.1038/s41467-022-30618-8,Mechanical forces couple bone matrix mineralization with inhibition of angiogenesis to limit adolescent bone growth.,2022.0,Nature communications,FULL_TEXT_VERIFIED,body,"Scale bar 500 µm. f Quantification of ossification front length to femur length ratio in control and Dmp1i∆OB mice. d, f Control n = 14, Dmp1i∆OB n = 13. g Quantification of bulges by measuring the total EMCN intensity in the central GP in control and Dmp1i∆OB mice.",,,mouse,in vivo,12-week-old; 4-week-old; 5-week-old; 6-week-old,False,False,,500 µm,,14; 13,False,True,False,False,0.0,False
35650194.0,PMC9160028,10.1038/s41467-022-30618-8,Mechanical forces couple bone matrix mineralization with inhibition of angiogenesis to limit adolescent bone growth.,2022.0,Nature communications,FULL_TEXT_VERIFIED,body,"Scale bar 500 µm. f Quantification of ossification front length to femur length ratio in control and Dmp1i∆OB mice. d, f Control n = 14, Dmp1i∆OB n = 13. g Quantification of bulges by measuring the total EMCN intensity in the central GP in control and Dmp1i∆OB mice.",,,mouse,in vivo,12-week-old; 4-week-old; 5-week-old; 6-week-old,False,False,,500 µm,,14; 13,False,True,False,False,0.0,False
35650194.0,PMC9160028,10.1038/s41467-022-30618-8,Mechanical forces couple bone matrix mineralization with inhibition of angiogenesis to limit adolescent bone growth.,2022.0,Nature communications,FULL_TEXT_VERIFIED,body,"7Molecular mechanism transforming type H into type L vessels to limit adolescent bone growth activity.At the age of preadolescence, body weight-associated mechanical loading at the OF-GP border is only moderate, thus allowing the tip cells of type H vessels to invade the GP and promote bone elongation.",,,mouse,in vivo,12-week-old; 4-week-old; 5-week-old; 6-week-old,True,False,,,,,False,True,False,False,0.0,False
35650194.0,PMC9160028,10.1038/s41467-022-30618-8,Mechanical forces couple bone matrix mineralization with inhibition of angiogenesis to limit adolescent bone growth.,2022.0,Nature communications,FULL_TEXT_VERIFIED,body,"At the age of preadolescence, body weight-associated mechanical loading at the OF-GP border is only moderate, thus allowing the tip cells of type H vessels to invade the GP and promote bone elongation.",,,mouse,in vivo,12-week-old; 4-week-old; 5-week-old; 6-week-old,True,False,,,,,False,True,False,False,0.0,False
35650194.0,PMC9160028,10.1038/s41467-022-30618-8,Mechanical forces couple bone matrix mineralization with inhibition of angiogenesis to limit adolescent bone growth.,2022.0,Nature communications,FULL_TEXT_VERIFIED,caption,"DMP1 transforms active type H vessels into quiescent type L in the OF and in subchondral bone.a EMCN and MMP9 immunostaining of femur. Dashed line shows the OF-GP border. White arrows point at type H vessels. Scale bar 50 µm. b Quantification of the contribution of the central and peripheral parts to the total EMCN intensity. At 4- and 5-weeks n = 7, 5.5–6 weeks n = 12, 8 weeks n = 6, 12–15 weeks n = 6. Pooled data from six independent experiments. P value shows the significance between the intensity in the centre versus periphery for every mouse (two-tailed paired t-test). Mean ± SD. c Experimental scheme to induce Dmp1 deletion by Tamoxifen injection. d Quantification of DMP1 amount in the OF centre of control and osteoblast-specific inducible Dmp1-deleted (Dmp1i∆OB) mice. Two-tailed Mann–Whitney test. e EMCN and MMP9 immunostaining of 6-week-old control and Dmp1i∆OB femurs. Scale bar ",,,mouse,in vivo,12-week-old; 4-week-old; 5-week-old; 6-week-old,False,False,,50 µm; 500 µm; 50 µm; 50 µm,,7; 12; 6,False,True,False,True,0.0,False
35650194.0,PMC9160028,10.1038/s41467-022-30618-8,Mechanical forces couple bone matrix mineralization with inhibition of angiogenesis to limit adolescent bone growth.,2022.0,Nature communications,FULL_TEXT_VERIFIED,caption,"Molecular mechanism transforming type H into type L vessels to limit adolescent bone growth activity.At the age of preadolescence, body weight-associated mechanical loading at the OF-GP border is only moderate, thus allowing the tip cells of type H vessels to invade the GP and promote bone elongation. During periadolescence, mechanical loading through increased body weight and/or muscle contractions triggers the mechanoreceptor PIEZO1 (1) to enhance the production of FAM20C kinase (2) in osteoblasts, which induces a burst in DMP1 secretion into extracellular matrix (3). Large amounts of extracellular DMP1 inhibit VEGF signalling in the OF by preventing the phosphorylation of VEGFR2 (4) and – presumably indirectly via reduced activation of VEFGR2 – the expression of VEGFR3 (5) on the tip cells of type H endothelium. Hence, highly-angiogenic type H vessels are transformed into quiescent ty",,,mouse,in vivo,12-week-old; 4-week-old; 5-week-old; 6-week-old,True,True,,,,,False,True,True,False,0.0,False
37072824.0,PMC10114380,10.1186/s13023-023-02664-y,Craniofacial growth and function in achondroplasia: a multimodal 3D study on 15 patients.,2023.0,Orphanet journal of rare diseases,FULL_TEXT_VERIFIED,body,"Activating FGFR3 mutations lead to disorganisation of growth plate cartilage, premature fusion of the skull base synchondroses and impaired bone elongation [3, 7–10].",,,mouse,,,False,True,,,,,False,True,False,True,0.0,False
35334960.0,PMC8951765,10.3390/nu14061303,Dietary Complex and Slow Digestive Carbohydrates Promote Bone Mass and Improve Bone Microarchitecture during Catch-Up Growth in Rats.,2022.0,Nutrients,FULL_TEXT_VERIFIED,body,"Similarly, subtle modifications in the fatty acid composition of catch-up diets may improve bone elongation and microstructure [12].",,Carbohydrates; SDC; carbohydrates,mouse,in vivo,,True,False,,,,,False,True,False,False,0.0,False
32962034.0,PMC7551862,10.3390/md18090472,Fermented Oyster Extract Promotes Insulin-Like Growth Factor-1-Mediated Osteogenesis and Growth Rate.,2020.0,Marine drugs,FULL_TEXT_VERIFIED,body,"Mice lacking GH and IGF-1 receptor (Gh−/− and IGF-1−/−) showed greater reduction in bone mass and length compared with the wild-type (Ghr+/+ and IGF-1+/+) mice, suggesting that GH and IGF-1 are important for bone formation [34].",,DOI hydrochloride; PPP; beta-glycerophosphate; calcium; picropodophyllin,mouse,,,True,True,,,,,False,True,False,True,0.0,False
33543731.0,PMC8052574,10.1530/ec-20-0585,Growth failure: 'idiopathic' only after a detailed diagnostic evaluation.,2021.0,Endocrine connections,FULL_TEXT_VERIFIED,body,"The FGF receptor 3, encoded by FGFR3, acts as a negative regulator of chondrogenesis, so heterozygous activating variants impair bone elongation resulting in short-limbed skeletal dysplasia (14).",,,human,,,False,True,,,,,False,True,False,True,0.0,False
30271858.0,PMC6147151,10.1016/j.reth.2017.08.001,"The role of Tsukushi (TSK), a small leucine-rich repeat proteoglycan, in bone growth.",2017.0,Regenerative therapy,FULL_TEXT_VERIFIED,body,"Biglycan-deficient mice exhibit decreased body and bone length, mineral density, and bone mass [11], [12], [13].",,,mouse,in vivo,20-week-old; 3-week-old; P0; P2,False,True,,,,,False,True,False,False,0.0,False
30271858.0,PMC6147151,10.1016/j.reth.2017.08.001,"The role of Tsukushi (TSK), a small leucine-rich repeat proteoglycan, in bone growth.",2017.0,Regenerative therapy,FULL_TEXT_VERIFIED,body,TSK−/− mice displayed a significant reduction in femur length revealing a delay in longitudinal bone growth when compared with that of WT littermates (Fig.,,,mouse,in vivo,20-week-old; 3-week-old; P0; P2,False,True,,,,,False,True,False,False,0.0,False
30271858.0,PMC6147151,10.1016/j.reth.2017.08.001,"The role of Tsukushi (TSK), a small leucine-rich repeat proteoglycan, in bone growth.",2017.0,Regenerative therapy,FULL_TEXT_VERIFIED,body,"WT littermates, n = 10). (D) Representative whole-body X-ray images showing reduced skeletal size in TSK−/− mice at 3 weeks of age compared with that of WT littermates. (E) Femur lengths of TSK−/− and WT mice, displaying a significant reduction in femur length in TSK−/− mice both at 3 and 20 weeks of age (*p < 0.05, **p < 0.01 vs.",,,mouse,in vivo,20-week-old; 3-week-old; P0; P2,False,True,,,,10,True,True,False,False,0.4,False
30271858.0,PMC6147151,10.1016/j.reth.2017.08.001,"The role of Tsukushi (TSK), a small leucine-rich repeat proteoglycan, in bone growth.",2017.0,Regenerative therapy,FULL_TEXT_VERIFIED,caption,"TSK−/− mice exhibited reduced body weight and shorter skeletons. (A) Representative whole-body macrograph images of WT and TSK−/− mice at 3 weeks of age showing reduced body size in TSK−/− mice compared with that of WT littermates. (B) Body length measurements recorded at 3 weeks of age from the top of the head to the base of the tail. TSK−/− mice showed a significant reduction in size (*p < 0.05 vs. WT littermates, n = 4). (C) Body weight measurements recorded during postnatal mouse development from 3 weeks to 10 weeks. TSK−/− mice weighed significantly less than their WT littermates at each age (*p < 0.05 vs. WT littermates, n = 10). (D) Representative whole-body X-ray images showing reduced skeletal size in TSK−/− mice at 3 weeks of age compared with that of WT littermates. (E) Femur lengths of TSK−/− and WT mice, displaying a significant reduction in femur length in TSK−/− mice both ",,,mouse,in vivo,20-week-old; 3-week-old; P0; P2,False,True,,,,4; 10; 4,True,True,False,False,0.4,False
33630953.0,PMC7906379,10.1371/journal.pone.0247718,"Effect of a high crude protein content diet during energy restriction and re-alimentation on animal performance, skeletal growth and metabolism of bone tissue in two genotypes of cattle.",2021.0,PloS one,FULL_TEXT_VERIFIED,body,The hypothesis of the current study was that a higher CP intake during energy restriction will increase the concentration of IGF-1 in plasma and stimulate bone elongation.,,HME; LME; crude protein; thyroxine; triiodothyronine,,,,True,False,,,,,False,True,False,True,0.0,False
33630953.0,PMC7906379,10.1371/journal.pone.0247718,"Effect of a high crude protein content diet during energy restriction and re-alimentation on animal performance, skeletal growth and metabolism of bone tissue in two genotypes of cattle.",2021.0,PloS one,FULL_TEXT_VERIFIED,body,"The results show a more severe retardation in terms of skeletal growth, as measured by trunk and tail length, tibial length, tibial width through the proximal epiphysis and the middle portion of the diaphysis, and width of the tibial proximal epiphyseal cartilage plate in rodents fed the low protein diets than pair-fed groups.",,HME; LME; crude protein; thyroxine; triiodothyronine,,,,False,True,,,,,False,True,False,False,0.0,False
27897169.0,PMC5477487,10.1038/ncomms13685,EZH1 and EZH2 promote skeletal growth by repressing inhibitors of chondrocyte proliferation and hypertrophy.,2016.0,Nature communications,FULL_TEXT_VERIFIED,caption,"Quantitative histology of proximal tibial growth plate.(a–f) Histological sections of proximal tibias of Ezh1−/− mice with cartilage-specific knockout for Ezh2 (b,d,f) or wild type for Ezh2 (a,c,e) at 3 days (a,b), 1 week (c,d) and 2 weeks (e,f) of age. HZ, hypertrophic zone (yellow bars); PZ, proliferative zone (blue bars); RZ, resting zone. (g,h) Higher magnification of hypertrophic chondrocytes of Ezh1−/− mice that are wild type (g) or with cartilage-specific knockout for Ezh2 (h) at 3 days old to illustrate the difference in terminal hypertrophic cell height (bracket). (i,j) Quantitative histological measurements of tibial length, PZ height and number of cells per proliferative column (i), and HZ height, number of cells per hypertrophic column and terminal hypertrophic cell height (j) in Ezh1−/− mice that are wild type (WT, N=6), heterozygous (Het, N=6) or with cartilage-specific kno",,,mouse,metatarsal organ culture,1-week-old; 2-week-old; 3-day-old; embryonic day 18,False,False,,50 μm,,6; 6; 8,True,True,False,False,0.4,False
27897169.0,PMC5477487,10.1038/ncomms13685,EZH1 and EZH2 promote skeletal growth by repressing inhibitors of chondrocyte proliferation and hypertrophy.,2016.0,Nature communications,FULL_TEXT_VERIFIED,caption,"Igfbp3/5 upregulation contributed to defects in chondrocyte hypertrophy.(a) Relative expression of Igfbp3 and 5 in different zones (RZ, PZ and HZ) isolated from proximal tibial growth plates of 3-day-old Ezh1/2 or wild-type mice. Tissue was isolated by laser capture microdissection, and messenger RNA levels were measured by real-time PCR; *P<0.05 between Ezh1/2 or wild-type mice within the same zone (N=6). (b) ChIP with H3K27me3 antibody (or IgG), followed by real-time PCR to compare levels of H3K27me3 near transcription start site of Igfbp3 and Igfbp5, in chondrocytes isolated from 1-week-old Ezh1/2 or wild-type mice. *P<0.05 between Ezh1/2 or wild-type mice for H3K27me3 (N=6). (c) Relative expression of Igfbp3 and Igfbp5 in monolayer primary chondrocytes isolated from 1-week-old wild-type mice treated with an Ezh1/2 inhibitor (UNC) or vehicle (DMSO). *P<0.05 (N=6). (d) Top panel: Alcia",,,mouse,metatarsal organ culture,1-week-old; 2-week-old; 3-day-old; embryonic day 18,False,True,,100 μm,,6; 6; 6,True,True,False,True,0.4,False
32871652.0,PMC7788345,10.6065/apem.1938198.099,Identification of a heterozygous ACAN mutation in a 15-year-old boy with short stature who presented with advanced bone age: a case report and review of the literature.,2020.0,Annals of pediatric endocrinology & metabolism,FULL_TEXT_VERIFIED,body,"Endochondral ossification is a complex phenomenon that promotes bone elongation and increasing height and involves proliferation, chondrocyte senescence and hypertrophy, and cartilage matrix synthesis [1].",,,mouse,,,True,False,,,,,False,True,False,False,0.0,False
31015371.0,PMC6522721,10.1042/bsr20190350,TGF-β prevents the denervation-induced reduction of bone formation and promotes the bone regeneration through inhibiting ubiquitin-proteasome pathway.,2019.0,Bioscience reports,FULL_TEXT_VERIFIED,body,"These animals grew rapidly, with distal femoral endochondral bone elongation rates of 28 μm/d for DNV-mice and 53 μm/d for Sham-mice at 3 weeks.",,,mouse,in vivo,6-week-old,False,False,,28 μm; 53 μm,,,False,True,False,False,0.0,False
27355317.0,PMC4971310,10.1210/er.2016-1036,A Track Record on SHOX: From Basic Research to Complex Models and Therapy.,2016.0,Endocrine reviews,FULL_TEXT_VERIFIED,body,"Conversely, Fgfr3 knockout mice have been shown to display long bone elongation that correlates with increased chondrocyte proliferation and an elongated growth plate hypertrophic zone (111, 112).",,,mouse,in vivo,E11.5; E12.5; E14.5; E17.5,True,False,,,,,False,True,False,True,0.0,False
27355317.0,PMC4971310,10.1210/er.2016-1036,A Track Record on SHOX: From Basic Research to Complex Models and Therapy.,2016.0,Endocrine reviews,FULL_TEXT_VERIFIED,body,"CNP-deficient mice exhibit severe dwarfism, with a 50–80% reduction in the length of endochondral bones such as the femur, tibia, and vertebrae.",,,mouse,in vivo,E11.5; E12.5; E14.5; E17.5,False,True,80,,,,False,True,False,True,0.3,False
39262574.0,PMC11388000,10.1210/jendso/bvae141,Anastrozole vs Letrozole to Augment Height in Pubertal Males With Idiopathic Short Stature: A 3-Year Randomized Trial.,2024.0,Journal of the Endocrine Society,FULL_TEXT_VERIFIED,body,"Criteria to discontinue therapy in the first 2 years included significant and/or persistent side effects, reduction in growth velocity to less than 3 cm/y while bone age (BA) was still mid-pubertal (< 15 y), or reduction in growth velocity to < 2 cm/y and advance in BA indicating the impending termination of pubertal growth.",,Anastrozole; Letrozole; anastrozole; estradiol; letrozole; testosterone,human,,,False,True,,,,,False,True,False,True,0.0,False
40150607.0,PMC11941739,10.3390/children12030325,Efficacy and Safety of Growth Hormone (GH) Therapy in Patients with SHOX Gene Variants.,2025.0,"Children (Basel, Switzerland)",FULL_TEXT_VERIFIED,body,"Short stature associated with SHOX deficiency can be suspected in patients with growth retardation and reduced growth velocity who exhibit distinctive bone features observed during bone age assessment [2,50].",,,human,,,False,True,,,,,False,True,False,True,0.0,False
40150607.0,PMC11941739,10.3390/children12030325,Efficacy and Safety of Growth Hormone (GH) Therapy in Patients with SHOX Gene Variants.,2025.0,"Children (Basel, Switzerland)",FULL_TEXT_VERIFIED,body,"GH therapy, although it does not normalize the bone abnormalities in the carpal region, improves growth velocity and promotes statural development in patients, also enhancing the bone proportions of various body segments [22].",,,human,,,True,False,,,,,False,True,False,True,0.0,False
37658251.0,PMC10859915,10.1007/s00247-023-05753-z,Diffusion tensor imaging of the physis: the ABC's.,2023.0,Pediatric radiology,FULL_TEXT_VERIFIED,body,"Chondrocyte proliferation and hypertrophy result in increased extremity length, or longitudinal bone growth which peaks during puberty.",,water,human,in vivo,16-week-old; 20-week-old,True,False,,,,,False,True,False,False,0.0,False
37658251.0,PMC10859915,10.1007/s00247-023-05753-z,Diffusion tensor imaging of the physis: the ABC's.,2023.0,Pediatric radiology,FULL_TEXT_VERIFIED,body,"Chondrocyte replication and hypertrophy result in added length at each column, which in turn increases the length of the bone (Fig.",,water,human,in vivo,16-week-old; 20-week-old,True,False,,,,,False,True,False,False,0.0,False
37658251.0,PMC10859915,10.1007/s00247-023-05753-z,Diffusion tensor imaging of the physis: the ABC's.,2023.0,Pediatric radiology,FULL_TEXT_VERIFIED,body,"Potential complications of physeal fractures are growth arrest, deformity, and limb-length discrepancy and can be evaluated by DTI tractography (Fig.",,water,human,in vivo,16-week-old; 20-week-old,False,True,,,,,False,True,False,False,0.0,False
37658251.0,PMC10859915,10.1007/s00247-023-05753-z,Diffusion tensor imaging of the physis: the ABC's.,2023.0,Pediatric radiology,FULL_TEXT_VERIFIED,caption,"Tractography of young adolescents during the growth spurt. Fiber tractography superimposed on conventional MR images, including the first three coronal T1 scans and a sagittal proton-density (PD) image, in children at peak growth: (a-d) 10-year-old females and (e-h) 12-year-old males. Femoral and tibial fiber tracts are elongated, thick, dense, and organized in parallel to the long axis of the bone. The males tend to have more numerous and longer tracts",,water,human,in vivo,16-week-old; 20-week-old,True,False,,,,,False,True,False,False,0.0,False
37158537.0,PMC10957205,10.1002/pbc.30410,Slipped capital femoral epiphyses: A major on-target adverse event associated with FGFR tyrosine kinase inhibitors in pediatric patients.,2023.0,Pediatric blood & cancer,FULL_TEXT_VERIFIED,body,"In a retrospective analysis of patients<18 years of age with recurrent/refractory FGFR altered gliomas treated with FGFR TKIs at MSKCC (n=7), we observed slipped capital femoral epiphyses (SCFE) in 3 of 7 patients along with increased linear growth velocity.",,,mouse,,P30,True,False,,,,7,False,True,False,False,0.0,False
39770498.0,PMC11728704,10.3390/ph17121655,Effects of Semaglutide and Tirzepatide on Bone Metabolism in Type 2 Diabetic Mice.,2024.0,"Pharmaceuticals (Basel, Switzerland)",FULL_TEXT_VERIFIED,body,"Compared to saline-treated diabetic mice, the mean femur length was shorter in the tirzepatide group.",,Glucose; fat; streptozotocin,mouse,in vivo,,False,True,,,,,False,True,False,False,0.0,False
39770498.0,PMC11728704,10.3390/ph17121655,Effects of Semaglutide and Tirzepatide on Bone Metabolism in Type 2 Diabetic Mice.,2024.0,"Pharmaceuticals (Basel, Switzerland)",FULL_TEXT_VERIFIED,body,"Compared to saline-treated diabetic mice, the mean femur length was shorter in the tirzepatide group (Figure 3).",,Glucose; fat; streptozotocin,mouse,in vivo,,False,True,,,,,False,True,False,False,0.0,False
39770498.0,PMC11728704,10.3390/ph17121655,Effects of Semaglutide and Tirzepatide on Bone Metabolism in Type 2 Diabetic Mice.,2024.0,"Pharmaceuticals (Basel, Switzerland)",FULL_TEXT_VERIFIED,body,"Although tirzepatide-treated diabetic mice had a shorter femur length compared to saline-treated diabetic mice, there were no significant differences in bone mass, bone microarchitecture, and bone strength between saline-treated and tirzepatide-treated diabetic mice.",,Glucose; fat; streptozotocin,mouse,in vivo,,False,True,,,,,False,True,False,False,0.0,False
36707864.0,PMC9881281,10.1186/s13018-023-03552-8,Intra- and interobserver reliability analysis of pediatric lower limb parameters on digital long leg radiographs.,2023.0,Journal of orthopaedic surgery and research,FULL_TEXT_VERIFIED,body,"First, does the analysis of full-length standing anteroposterior radiographs show a good intra- and interobserver reliability? Second, which parameter is most susceptible to observer-dependent errors? Third, what is the Standard Error of Measurement (SEM95%) of the absolute femoral and tibial length?",,,human,,,False,False,95,,,,False,True,False,False,0.3,False
36707864.0,PMC9881281,10.1186/s13018-023-03552-8,Intra- and interobserver reliability analysis of pediatric lower limb parameters on digital long leg radiographs.,2023.0,Journal of orthopaedic surgery and research,FULL_TEXT_VERIFIED,body,"Furthermore, the SEM95% for the absolute values of the femoral and tibial length was 4.53 mm for the femur and 3.12 mm for the tibia.",,,human,,,False,False,95,4.53 mm; 3.12 mm,,,False,True,False,False,0.3,False
36707864.0,PMC9881281,10.1186/s13018-023-03552-8,Intra- and interobserver reliability analysis of pediatric lower limb parameters on digital long leg radiographs.,2023.0,Journal of orthopaedic surgery and research,FULL_TEXT_VERIFIED,body,"For values of femur length and tibia length there are no standard values and therefore no accepted ranges, SEM95%Range or proportional errors are not applicable (N/A)",,,human,,,False,False,95,,,,False,True,False,False,0.3,False
36707864.0,PMC9881281,10.1186/s13018-023-03552-8,Intra- and interobserver reliability analysis of pediatric lower limb parameters on digital long leg radiographs.,2023.0,Journal of orthopaedic surgery and research,FULL_TEXT_VERIFIED,body,The mean femur length was 474.24 mm (SD ± 36.58 mm) for observer one and 474.20 mm (SD ± 36.28 mm) for observer two.,,,human,,,False,False,,474.24 mm; 36.58 mm; 474.20 mm; 36.28 mm,,,False,True,False,False,0.0,False
36707864.0,PMC9881281,10.1186/s13018-023-03552-8,Intra- and interobserver reliability analysis of pediatric lower limb parameters on digital long leg radiographs.,2023.0,Journal of orthopaedic surgery and research,FULL_TEXT_VERIFIED,body,The mean tibia length was 379.80 mm (SD ± 29.85 mm) for observer one and 378.38 mm (SD ± 29.67 mm) for observer two.,,,human,,,False,False,,379.80 mm; 29.85 mm; 378.38 mm; 29.67 mm,,,False,True,False,False,0.0,False
36707864.0,PMC9881281,10.1186/s13018-023-03552-8,Intra- and interobserver reliability analysis of pediatric lower limb parameters on digital long leg radiographs.,2023.0,Journal of orthopaedic surgery and research,FULL_TEXT_VERIFIED,body,The SEM95% for the absolute values of the femoral and tibial length were ± 4.53 mm (femur) and ± 3.12 mm (tibia) (Table 4).,,,human,,,False,False,95,4.53 mm; 3.12 mm,,,False,True,False,False,0.3,False
