pmid,pmcid,doi,title,journal,year,is_open_access,in_epmc,has_suppl,abstract,cited_by_count,found_by_query,corpus_class,length_relevant,evidence_level,local_fulltext,sha256,source_url
39337115,PMC11433284,10.3390/jcm13185628,Allograft Screws as Fixation of the Scarf Osteotomy.,Journal of clinical medicine,2024.0,Y,Y,N,"<b>Background:</b> In comparison to titanium screws, novel cortical bone allograft screws may come with advantages in osseointegration and with avoidance of potential material removal surgery after scarf osteotomy. <b>Methods:</b> A scarf osteotomy with allograft bone screws as fixation was performed in 21 patients (30 feet). Clinical and radiological parameters were prospectively collected until one year after surgery. A retrospective control group, consisting of 75 patients (82 feet) after scarf osteotomy using headless compression screws, was used to compare clinical outcomes. <b>Results:</b> After fixation with allograft bone screws, the mean preoperative AOFAS score increased from 51.5 points preoperatively to 93.5 points one year after surgery. In radiological assessments, a continuous osseointegration with the remodeling of the bone screw was observed in all patients that finished follow-up. However, four metatarsal fractures occurred early postoperatively after fixation using allograft bone screws. There were only three material removal surgeries in patients treated with headless compression screws. <b>Conclusions</b>: Allograft bone screws display a safe fixation and are a biological alternative for scarf osteotomy. Enough distance between the screw and the proximal osteotomy should be ensured to avoid fractures.",0.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11433284
39307301,PMC11541777,10.1016/j.jbc.2024.107806,Involvement of mitogen- and stress-activated protein kinase 1 in BMP-6-induced chondrocyte differentiation.,The Journal of biological chemistry,2024.0,Y,Y,Y,"Bone morphogenetic proteins (BMPs) are involved in several cellular responsive actions, such as development, cell differentiation, and apoptosis, via their specific transmembrane receptors. In particular, BMPs promote the differentiation and maturation of bone and cartilage from mesenchymal stem cells. Based on comprehensive analyses performed with a large number of antibodies, mitogen- and stress-activated protein kinase (MSK)1 was found to be immediately phosphorylated in the mouse chondrocyte precursor cell line, ATDC5, upon BMP-6 stimulation. The overexpression and knockdown of MSK1 in ATDC5 cells also enhanced and suppressed BMP-6-induced chondrocyte differentiation, respectively. Similar to ATDC5 cells, an ex vivo organ culture system using mouse embryonic metatarsal bones also demonstrated that BMP-6-mediated MSK1 activation might play a role in chondrocyte differentiation. Using several inhibitors, the p38 kinase pathway was confirmed to be implicated in BMP-6-induced phosphorylation of MSK1. Furthermore, MSK1 mutants lacking kinase activities and those lacking serine/threonine residues targeted by p38 kinase severely impaired their ability to potentiate BMP-6-induced chondrogenic differentiation of ATDC5 cells. Interestingly, a loss-of-function study for Smad4 perturbed BMP-6-induced phosphorylation of p38 kinase to inhibit BMP-6-mediated chondrocyte differentiation via MSK1 activation. Overall, both Smad-dependent and independent pathways require BMP-6-induced chondrocyte differentiation via MSK1 activation in ATDC5 cells.",2.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11541777
39910271,PMC13000922,10.1038/s41591-024-03484-8,First-in-human study of epidural spinal cord stimulation in individuals with spinal muscular atrophy.,Nature medicine,2025.0,N,Y,Y,"Spinal muscular atrophy (SMA) is an inherited neurodegenerative disease causing motoneuron dysfunction, muscle weakness, fatigue and early mortality. Three new therapies can slow disease progression, enabling people to survive albeit with lingering motor impairments. Indeed, weakness and fatigue are still among patients' main concerns. Here we show that epidural spinal cord stimulation (SCS) improved motoneuron function, thereby increasing strength, endurance and gait quality, in three adults with type 3 SMA. Preclinical works demonstrated that SMA motoneurons show low firing rates because of a loss of excitatory input from primary sensory afferents. In the present study, we hypothesized that correcting this loss with electrical stimulation of the sensory afferents could improve motoneuron function. To test this hypothesis, we implanted three adults with SMA with epidural electrodes over the lumbosacral spinal cord, targeting sensory axons of the legs. We delivered SCS for 4 weeks, 2 h per day during motor tasks. Our intervention led to improvements in strength (up to +180%), gait quality (mean step length: +40%) and endurance (mean change in 6-minute walk test: +26 m), paralleled by increased motoneuron firing rates. These changes persisted even when SCS was turned OFF. Notably, no adverse events related to the stimulation were reported. ClinicalTrials.gov identifier: NCT05430113 .",17.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,True,FULL_TEXT_VERIFIED,/home/user/gpdata/fulltext/PMC13000922.xml,21aaf66a2882433aab557b39467683fa59e0ac6a1ade830728149ea2a55b9613,https://europepmc.org/article/PMC/PMC13000922
37314663,PMC10518283,10.1007/s10439-023-03258-2,Micromechanical Loading Studies in Ex Vivo Cultured Embryonic Rat Bones Enabled by a Newly Developed Portable Loading Device.,Annals of biomedical engineering,2023.0,Y,Y,N,"Mechanical loading has been described as having the potential to affect bone growth. In order to experimentally study the potential clinical applications of mechanical loading as a novel treatment to locally modulate bone growth, there is a need to develop a portable mechanical loading device enabling studies in small bones. Existing devices are bulky and challenging to transfer within and between laboratories and animal facilities, and they do not offer user-friendly mechanical testing across both ex vivo cultured small bones and in vivo animal models. To address this, we developed a portable loading device comprised of a linear actuator fixed within a stainless-steel frame equipped with suitable structures and interfaces. The actuator, along with the supplied control system, can achieve high-precision force control within the desired force and frequency range, allowing various load application scenarios. To validate the functionality of this new device, proof-of-concept studies were performed in ex vivo cultured rat bones of varying sizes. First, very small fetal metatarsal bones were microdissected and exposed to 0.4 N loading applied at 0.77 Hz for 30 s. When bone lengths were measured after 5 days in culture, loaded bones had grown less than unloaded controls (p < 0.05). Next, fetal rat femur bones were periodically exposed to 0.4 N loading at 0.77 Hz while being cultured ex vivo for 12 days. Interestingly, this loading regimen had the opposite effect on bone growth, i.e., loaded femur bones grew significantly more than unloaded controls (p < 0.001). These findings suggest that complex relationships between longitudinal bone growth and mechanical loading can be determined using this device. We conclude that our new portable mechanical loading device allows experimental studies in small bones of varying sizes, which may facilitate further preclinical studies exploring the potential clinical applications of mechanical loading.",3.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026]) | (""longitudinal bone growth"") AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10518283
,PMC11327403,,Abstracts of the Bone Research Society Annual Meeting 2024,JBMR plus,2024.0,Y,Y,N,,0.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026]) | (""hypertrophic chondrocyte"" AND (enlargement OR volume OR hypertrophy)) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,TITLE_ONLY,,,https://europepmc.org/article/PMC/PMC11327403
39235101,PMC11734873,10.1111/vsu.14161,Minimally invasive tarsal arthrodesis in 15 dogs.,Veterinary surgery : VS,2025.0,Y,Y,N,"<h4>Objective</h4>The aim of the present study was to report the outcomes and complications of minimally invasive tarsal arthrodesis (MITA) in dogs.<h4>Study design</h4>Bi-institutional retrospective study.<h4>Sample population</h4>A total of 15 client-owned dogs.<h4>Methods</h4>Medical records of dogs undergoing MITA were reviewed to determine outcome and complications. Radiographs were recommended every 4 weeks until clinical union and reviewed to evaluate tibiotarsometatarsal alignment, implant position, subsequent osseous union of the debrided articulations. Time to clinical union and complications were recorded. Clinical union was defined as functional weightbearing limb use with at least 50% of osseous union. Final limb function was defined as full, acceptable, or unacceptable.<h4>Results</h4>Partial tarsal arthrodesis was performed in 10 cases and pantarsal arthrodesis in five cases. Postoperative swelling was minimal. Most complications, 26% major and 40% minor, were implant-related, and explant was required in three dogs. No catastrophic complications occurred. Mean (±sd) radiographic follow-up was 11.4 (±13.1) months Mean (±sd) time to radiographic osseous union was 1.8 (±0.5) months. Mean (±sd) time to clinical union was 3.7 (±0.8) months. Physiological alignment was restored in 12/15 dogs. Complete radiographic union occurred in 46% while in the remaining 54% obtained partial radiographic union, but clinical instability was not observed. Limb function was considered full in six and acceptable in eight dogs. Function was unacceptable in one dog, but the cause was not related to MITA.<h4>Conclusion</h4>MITA resulted in restoration of alignment, which was accomplished using MITA techniques. Furthermore, MITA appeared to result in faster healing times and reduced soft tissue complications compared to conventional open approach arthrodesis.<h4>Clinical significance</h4>MITA may be considered as an option to obtain functional arthrodesis in dogs.",2.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11734873
38028891,PMC10644163,10.1017/ash.2023.456,<i>Rhizobium radiobacter</i> pseudo-outbreak linked to tissue-processing contamination.,Antimicrobial stewardship & healthcare epidemiology : ASHE,2023.0,Y,Y,N,"A cluster of <i>Rhizobium radiobacter</i> isolates isolated from six unique surgical tissue cultures prompted an investigation ultimately identifying a pseudo-outbreak linked to errant laboratory tissue processing with contaminated, nonsterile saline. Timely response and multidisciplinary collaboration led to tangible system-level interventions and avoidance of unnecessary antibiotic exposures.",2.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10644163
34436310,PMC8401058,10.3390/md19080471,Largazole Inhibits Ocular Angiogenesis by Modulating the Expression of VEGFR2 and p21.,Marine drugs,2021.0,Y,Y,N,"Ocular angiogenic diseases, characterized by abnormal blood vessel formation in the eye, are the leading cause of blindness. Although Anti-VEGF therapy is the first-line treatment in the market, a substantial number of patients are refractory to it or may develop resistance over time. As uncontrolled proliferation of vascular endothelial cells is one of the characteristic features of pathological neovascularization, we aimed to investigate the role of the class I histone deacetylase (HDAC) inhibitor Largazole, a cyclodepsipeptide from a marine cyanobacterium, in ocular angiogenesis. Our study showed that Largazole strongly inhibits retinal vascular endothelial cell viability, proliferation, and the ability to form tube-like structures. Largazole strongly inhibits the vessel outgrowth from choroidal explants in choroid sprouting assay while it does not affect the quiescent choroidal vasculature. Largazole also inhibits vessel outgrowth from metatarsal bones in metatarsal sprouting assay without affecting pericytes coverage. We further demonstrated a cooperative effect between Largazole and an approved anti-VEGF drug, Alflibercept. Mechanistically, Largazole strongly inhibits the expression of VEGFR2 and leads to an increased expression of cell cycle inhibitor, p21. Taken together, our study provides compelling evidence on the anti-angiogenic role of Largazole that exerts its function through mediating different signaling pathways.",8.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC8401058
40543258,PMC12221637,10.1016/j.psj.2025.105358,"Serum amyloid a production in chicken embryonic synovial fibroblasts induced by lipopolysaccharide, interleukin-1β, and vitamin A.",Poultry science,2025.0,Y,Y,N,"Amyloid arthropathy, which negatively affects animal welfare by causing various health problems in brown laying hens, is a pathological phenomenon that occurs when amyloid A (AA) protein accumulates in the leg joints and serum amyloid A (SAA), the precursor of AA protein, forms permanent amyloid fibrils. This study aimed to evaluate the SAA production at the 24th and 48th h by enzyme-linked immunosorbent antibody assay (ELISA) in culture medium and real-time quantitative polymerase chain reaction (qPCR) after the induction of chicken embryonic synovial fibroblasts (CESF) with different doses of lipopolysaccharide (LPS), interleukin-1β (IL-1β) and vitamin A. Hemacolor staining, immunocytochemistry, and carbon powder uptake test were performed to characterize the isolated CESF in the study. A statistically significant increase was observed in SAA mRNA expression in all groups at the 24th and 48th h, except the group induced with vitamin A for 48 h, while no increase was detected in the SAA level by ELISA. In the qPCR results, the highest increase among the 24-hour groups was 2604.5 ± 476 in the LPS (10 μg/mL) + IL-1β (30 ng/mL) applied group, while the highest increase among the 48-hour groups was 1577.4 ± 326.4 in the LPS (5 μg/mL) + IL-1β (50 ng/mL) + Vitamin A applied group. The results have shown that SAA expression in CESF is particularly dependent on LPS concentration, with IL-1β and vitamin A being less effective CESF from the brown layer hen embryos proved to be a suitable study model for amyloid arthropathy.",0.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12221637
38322155,PMC10844658,10.3389/fendo.2023.1142310,A novel link between chronic inflammation and humanin regulation in children.,Frontiers in endocrinology,2023.0,Y,Y,Y,"<h4>Objective</h4>Children with inflammatory bowel disease (IBD) often suffer from poor bone growth and impaired bone health. Humanin is a cytoprotective factor expressed in bone and other tissues and we hypothesized that humanin levels are suppressed in conditions of chronic inflammation. To address this, humanin levels were analyzed in serum samples from IBD patients and in <i>ex vivo</i> cultured human growth plate tissue specimens exposed to IBD serum or TNF alone.<h4>Methods</h4>Humanin levels were measured by ELISA in serum from 40 children with IBD and 40 age-matched healthy controls. Growth plate specimens obtained from children undergoing epiphysiodesis surgery were cultured <i>ex vivo</i> for 48 hours while being exposed to IBD serum or TNF alone. The growth plate samples were then processed for immunohistochemistry staining for humanin, PCNA, SOX9 and TRAF2 expression. Dose-response effect of TNF was studied in the human chondrocytic cell line HCS-2/8. <i>Ex vivo</i> cultured fetal rat metatarsal bones were used to investigate the therapeutic effect of humanin.<h4>Results</h4>Serum humanin levels were significantly decreased in children with IBD compared to healthy controls. When human growth plate specimens were cultured with IBD serum, humanin expression was significantly suppressed in the growth plate cartilage. When cultured with TNF alone, the expression of humanin, PCNA, SOX9, and TRAF2 were all significantly decreased in the growth plate cartilage. Interestingly, treatment with the humanin analog HNG prevented TNF-induced bone growth impairment in cultured metatarsal bones.<h4>Conclusion</h4>Our data showing suppressed serum humanin levels in IBD children with poor bone health provides the first evidence for a potential link between chronic inflammation and humanin regulation. Such a link is further supported by the novel finding that serum from IBD patients suppressed humanin expression in <i>ex vivo</i> cultured human growth plates.",3.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026]) | (""longitudinal bone growth"") AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10844658
40113027,PMC12970621,10.1016/j.ydbio.2025.03.011,Organizational principles of integumentary organs: Maximizing variations for effective adaptation.,Developmental biology,2025.0,N,Y,N,"The integument serves as the interface between an organism and its environment. It primarily comprises ectoderm-derived epithelium and mesenchyme derived from various embryonic sources. These integumentary organs serve as a barrier defining the physiological boundary between the internal and exterior environments and fulfill diverse functions. How does the integument generate such a large diversity? Here, we attempt to decipher the organizational principles. We focus on amniotes and use appendage follicles as the primary examples. The integument begins as a simple planar sheet of coupled epithelial and mesenchymal cells, then becomes more complex through the following patterning processes. 1) De novo Turing periodic patterning process: This process converts the integument into multiple skin appendage units. 2) Adaptive patterning process: Dermal muscle, blood vessels, adipose tissue, and other components are assembled and organized around appendage follicles when present. 3) Cyclic renewal: Skin appendage follicles contain stem cells and their niches, enabling physiological molting and regeneration in the adult animal. 4) Spatial variations: Multiple appendage units allow modulation of shape, size, keratin types, and color patterns of feathers and hairs across the animal's surface. 5) Temporal phenotypic plasticity: Cyclic renewal permits temporal transition of appendage phenotypes, i.e. regulatory patterning or integumentary metamorphosis, throughout an animal's lifetime. The diversities in (4) and (5) can be generated epigenetically within the same animal. Over the evolutionary timescale, different species can modulate the number, size, and distributions of existing ectodermal organs in the context of micro-evolution, allowing effective adaptation to new climates as seen in the variation of hair length among mammals. Novel ectodermal organs can also emerge in the context of macro-evolution, enabling animals to explore new ecological niches, as seen in the emergence of feathers on dinosaurs. These principles demonstrate how multi-scale organ adaption in the amniotes can maximize diverse and flexible integumentary organ phenotypes, producing a vast repertoire for natural selection and thereby providing effective adaptation and evolutionary advantages.",9.0,"(""metatarsal"" AND (""organ culture"" OR explant OR ""bone rudiment"")) AND (""small molecule"" OR inhibitor OR agonist OR antagonist OR compound OR drug OR treatment) AND (PUB_YEAR:[1970 TO 2026])",animal,True,FULL_TEXT_VERIFIED,/home/user/gpdata/fulltext/PMC12970621.xml,f96811fa25c40a9a1f9ad44d4927200b6a7db7756991805d2d37c68fc56f9952,https://europepmc.org/article/PMC/PMC12970621
